cout_tot,prime,year,lob,lib_per,typ_bati,N_Inondation,cod_hex,WDI_GDP_per_capita,WDI_Inflation_rate,Tarification
1732.534346528359,6297.486139838165,2022,BDM,inondation,NR,15,0x84718a9850b69a3,36896.30835191871,3.1192326124999354,1.095601704543645
2112.0256870612257,4872.029139124308,2021,BDM,inondation,NR,13,0xf4c729b5af676b0,39397.27557610509,3.570818822431498,1.1695557060216295
6613.167312743933,6798.76768400386,2022,BDM,inondation,NR,5,0x6eb66b9ec20f085,37585.950499628845,1.4622101944426205,1.0325467568144555
2102.8818327270737,7388.5036272716225,2022,BDM,inondation,NR,5,0xa25e305533ebbc7,47946.18623497515,1.2509151826680442,1.1485459906279205
8564.347987032812,6429.135764898313,2020,BDM,inondation,NR,9,0x6cd28efaa2b8278,43943.66073256714,4.655306410844658,1.0369987322777685
5247.632876991954,4736.4029225747845,2022,BDM,inondation,NR,19,0xc6637dfdf28ae2f,41047.175290337575,2.660428668191943,1.0944263124299098
2163.9076432669326,6654.442649094515,2021,BDM,inondation,NR,17,0xa9c641bf47885e7,41189.60399826356,3.36167945156776,1.1107954663955768
3914.17371048507,7090.102002871895,2022,BDM,inondation,NR,10,0x69d7542c86175fc,41584.63959225632,4.32358613105623,1.1638126763340826
8674.060101945714,4680.598132931799,2018,BDM,inondation,NR,1,0xf57ec2c23cb39d7,49426.54319580196,4.996642935637558,1.0563483530814166
1291.280485105137,5263.149046623203,2018,BDM,inondation,NR,18,0xf30099911880361,49965.21674479435,1.191693045708242,1.0143259717799329
1624.583649023103,7315.487313550077,2020,BDM,inondation,NR,1,0x19f2699bf9d1b0e,48119.25156079554,4.570781027314501,1.0084134324334504
2969.766014243254,2906.456033874584,2022,BDM,inondation,NR,19,0x4000c45aba1c336,48949.83183024688,1.9606566606098823,1.0622390201512515
6195.553277560346,7190.839088482477,2022,BDM,inondation,NR,17,0x5ade4e802b233f8,45087.10720904927,1.7418954616487707,1.1332131605901832
8541.378401831662,4935.747465724327,2019,BDM,inondation,NR,17,0x231a4f236bf11d7,43433.107235633855,1.1886764987670713,1.0995961398003826
8560.137113400495,4717.606092417438,2022,BDM,inondation,NR,9,0x817486e75851088,39613.00521066851,2.419057642322964,1.0164405852606753
2499.613642819429,5001.500625785176,2022,BDM,inondation,NR,17,0xfb0d2afc19c0c92,47116.9368611658,4.728650470782075,1.021171421060069
8948.744283397216,5563.774252670164,2022,BDM,inondation,NR,2,0x429b15bf3478b01,49257.62252272535,3.733465273823633,1.1422025317068911
7269.334591775425,3269.0152193116382,2020,BDM,inondation,NR,18,0x2b75f138f99e0ff,42520.74297226277,4.529449129427047,1.06382892401246
5356.0519098989225,4106.076789345345,2022,BDM,inondation,NR,1,0x3d6105b9fd0c379,49795.62776848249,3.39207638924606,1.0615670548976246
9941.9612227826,6238.8454865992535,2021,BDM,inondation,NR,13,0x60436988a1bcc58,46034.2195091952,3.4176264389876803,1.1517535408774977
5597.852873397356,5853.620669717445,2019,BDM,inondation,NR,10,0xac8c1d19f1c62c8,45910.73531115896,4.715377377577255,1.0153085523432537
9535.022775976397,6293.149932515881,2019,BDM,inondation,NR,11,0xac678696f59dce3,42257.53484970508,4.4355896862867095,1.1897187779152976
5354.769754536185,6030.981119775355,2019,BDM,inondation,NR,9,0xa3ca4c27f642f06,40402.27828960623,4.334479015949575,1.0991176715999904
2678.62006091591,5747.516657614044,2021,BDM,inondation,NR,19,0xe0cec2bacbf22c5,38350.72563046946,2.2746891133089253,1.0581191890637005
9203.538887036812,4353.991490124951,2018,BDM,inondation,NR,11,0x301928638468425,48138.00329693375,2.4450146304727043,1.16383517668657
1818.5231697397544,5029.875936945763,2020,BDM,inondation,NR,3,0x5be88f0b0afed8a,35247.68918469739,2.296961582890897,1.043859555553573
5878.392612789183,7975.217139420716,2020,BDM,inondation,NR,8,0x3b11c110bc21028,36376.220221937765,3.785447451034672,1.0990670518330978
2116.27302568177,5700.5411599249965,2018,BDM,inondation,NR,8,0xf0844a3dc78a9c,39565.99562590597,4.772584801683365,1.0112765269223505
3950.60117666192,3665.8780615567966,2018,BDM,inondation,NR,19,0xe14668664590fd9,44890.24528707576,1.9673210486374055,1.0134580528004309
8372.405884804444,3598.302012984799,2019,BDM,inondation,NR,5,0x1ac69eb16455126,40413.418701741306,4.131605872789596,1.077927895706753
4792.3272623367975,5411.61557063307,2022,BDM,inondation,NR,18,0x2cfe0f1d521eb1c,40784.65466683044,2.1847429977110844,1.0748839420826632
9394.874940698086,7047.583006835519,2019,BDM,inondation,NR,6,0x571d8826871a81d,48214.210832262426,3.424284633703223,1.0479689361120812
7382.668481769329,5769.972296165501,2018,BDM,inondation,NR,4,0x8013ebf5d7101bd,44254.3408978809,1.0776868594789055,1.051265356111571
2658.8915927218627,2778.0194753832548,2021,BDM,inondation,NR,4,0x95db2e535c83860,40900.6865336518,3.8498721634962063,1.1948854092771042
5131.739281710532,6955.387225346944,2019,BDM,inondation,NR,14,0x7d5083a4771559f,36850.80463672867,4.526435029593781,1.0439678704740678
1672.397976668892,7506.791713582555,2020,BDM,inondation,NR,18,0xe910389dc978491,42907.30368868536,3.740118524446991,1.1344270885407566
9779.209217786887,5118.8005029178175,2020,BDM,inondation,NR,9,0xda6d58f31aa999e,44880.180709519744,4.044111896006587,1.1239570941557857
1830.181140709548,2467.93710827588,2019,BDM,inondation,NR,2,0x549bd2d5b7b9617,46036.679276093215,4.908517638198283,1.0664503381582195
2153.100876149645,4365.016507048689,2022,BDM,inondation,NR,10,0xf26a6a3279b2a60,37124.69746156887,1.4665696691336376,1.154397830320512
2859.663705990767,6143.516775858653,2022,BDM,inondation,NR,18,0x3994c6966814fb9,42509.19382135615,3.479923174233221,1.0263904264687098
9008.817995024505,2126.391081837887,2022,BDM,inondation,NR,12,0x323b08b5da05c75,47205.16128823039,1.1445250826840805,1.1300921452481938
1285.75949375687,3463.615777744263,2021,BDM,inondation,NR,3,0x33436ee400c6458,43089.87495945895,4.202484472549712,1.0598547110888166
7172.878740372524,2873.8676297617526,2018,BDM,inondation,NR,11,0xbf374e6fe4a7e3b,40192.76402898458,4.164184591660987,1.0056345353798408
9236.903781326546,6701.622726674875,2020,BDM,inondation,NR,18,0x2838601e263d8fa,36211.08353072484,2.265372991833729,1.1196596143994035
2989.960859678456,5200.289121859718,2022,BDM,inondation,NR,15,0x4d8dc8efd315a73,45970.12340651928,3.096351735282658,1.1238678376516105
6441.041776184141,6891.654455342959,2020,BDM,inondation,NR,10,0xd0c17f370fbc8ef,40615.92568511235,3.675023450445003,1.1144297130838747
8246.130007470088,4252.503945679059,2018,BDM,inondation,NR,9,0x7fd3a0cbf884fdd,45263.76236701882,2.7658881921015843,1.0469311894446267
4806.384023831441,3679.957613363913,2021,BDM,inondation,NR,9,0xa5234e49fa1dd13,43837.927817412165,2.839049842779971,1.0786918588192975
1496.388854405909,7082.052262017185,2021,BDM,inondation,NR,7,0xde6eaa310413a79,42278.24705740077,1.9284900528407176,1.0332042295057695
4948.85642192301,5043.010122471088,2020,BDM,inondation,NR,16,0xd9c4fb194f9c119,47962.6304735771,2.782554143326747,1.0258359746709331
1864.2610492097087,3882.081711522303,2020,BDM,inondation,NR,5,0x5df1d42b32efdc5,40947.42381644084,1.6560898472302132,1.1540553218686975
2305.643500040216,7980.613150897439,2020,BDM,inondation,NR,7,0x2ddf0d3c0df8b01,49596.76992131911,3.085816111332007,1.0214741431431182
5314.416343611289,4722.204419626701,2021,BDM,inondation,NR,12,0xbe0fd54cac1e1e5,41316.66000603911,3.717553320149177,1.1049969396377104
8934.341869686989,5123.778275411126,2020,BDM,inondation,NR,19,0xcb34d138d417054,43433.63329320942,3.621193907761133,1.0242488921308686
5989.240616736642,7557.561163359266,2019,BDM,inondation,NR,9,0x986bdde8be71eeb,47788.01072708356,3.1409691914016644,1.12813997352832
2113.2048247218963,4530.456584293146,2020,BDM,inondation,NR,3,0xe69ee68b9b501d8,37408.53572777406,4.802798487721782,1.051864570822678
4384.910264589398,7219.533481960755,2018,BDM,inondation,NR,3,0x1064befa19ca078,47665.87141115684,2.854327827875744,1.0873730278232587
6870.881540621345,6788.6344325518885,2021,BDM,inondation,NR,17,0xd7609022e6556d3,47700.42980199285,4.908730269684745,1.0063534434683354
1018.6712708629263,7827.1897999803905,2020,BDM,inondation,NR,17,0x4963f667cae624f,49374.19778035266,2.9290126688734093,1.189215520418106
2533.092037249909,6585.452612088871,2020,BDM,inondation,NR,4,0xd83b520d14d000a,41109.96058567125,2.3512410055628647,1.1132400429457308
7092.575681036549,5188.924040519991,2022,BDM,inondation,NR,8,0xfd22d498ef52c5e,41487.948049411454,3.717240746533645,1.1764034943918351
2631.056727028816,4748.9250176177975,2022,BDM,inondation,NR,4,0x204d13df21c27d3,41755.98695842421,2.6084411923748183,1.0865777210200585
8026.852769823286,7803.935676603212,2018,BDM,inondation,NR,6,0x4d408c7334c0b53,46051.98294585416,1.8069926965854024,1.1109714280686296
9379.771228783304,2541.0609960452325,2020,BDM,inondation,NR,13,0xa7b42e4d4a48f1b,39157.22327152448,2.769082810787193,1.0212992938898222
7608.549740751281,6302.868725745444,2021,BDM,inondation,NR,12,0x4088b1855ddc056,49000.50873878989,1.248011767309805,1.0219394877878365
6357.208024111182,2804.6352741689284,2022,BDM,inondation,NR,2,0x99b393390fec23e,46487.61362496072,2.8262968657937844,1.163770308955112
8804.006007752854,6286.273736020318,2022,BDM,inondation,NR,8,0x3312215d73dafd9,48000.77764671786,2.385748036225886,1.0778087439669606
3544.186570502287,2398.9461093765635,2019,BDM,inondation,NR,16,0xe00dacfed05f1bf,46217.60134966128,4.142258250971132,1.0272888625669914
3136.034817013538,4218.658979323001,2020,BDM,inondation,NR,7,0x4d8421c42eca45f,46188.022315760165,3.367620584152052,1.0314042868466868
7305.48582632055,7203.50061680605,2020,BDM,inondation,NR,17,0x891b539e41d33cc,37305.39097879637,4.022711863159283,1.126342964251554
1749.1983572665108,4944.368759087352,2020,BDM,inondation,NR,7,0x693e07405be06e1,48327.91758006359,3.0497741343092217,1.0925032542681277
8429.673818207773,6998.003297511762,2018,BDM,inondation,NR,11,0xe276c127c35204,45523.50774962077,2.8849652851111283,1.17017282926484
6638.874807171345,2038.4389651181305,2019,BDM,inondation,NR,9,0x81fb330a423c41e,46297.73147076913,3.0562481502764465,1.1365179939521528
8151.881593093041,3889.0229860121126,2022,BDM,inondation,NR,1,0x816ff776c4aaa2a,36032.55058751674,4.7228936253042,1.1292561124714862
3248.312575078324,5062.47484528397,2018,BDM,inondation,NR,13,0xe1d57aaf6340662,48061.35218726128,1.2025367205609254,1.1737998372253338
6128.525884186934,3164.1386998265207,2021,BDM,inondation,NR,15,0x4b352754b7dc6d4,36736.07572878348,2.3325213668713225,1.199583191337943
6628.589880340929,7891.244025279519,2020,BDM,inondation,NR,7,0x8a35d57ef9a83e6,42008.94991765397,3.141607077128571,1.1328660783187263
7948.139531592811,5264.534448328021,2018,BDM,inondation,NR,2,0xedcca08ae7faa3e,41725.68759213503,2.9393480593303702,1.173403746386971
2648.2636485716457,7692.663714041984,2022,BDM,inondation,NR,18,0x3c7897a5babfbdb,40828.63568421987,2.0459681745791385,1.130190651769346
6759.538864993908,2287.4141244767784,2021,BDM,inondation,NR,4,0x9326ffeb48f798,49356.34962925456,3.273614772350992,1.0936678778234286
5960.035335692799,4400.867791131562,2020,BDM,inondation,NR,2,0xa74b30db010a111,44691.66532861421,2.035762222505172,1.0397544892517985
7956.362352372967,4132.8705348856665,2019,BDM,inondation,NR,6,0xe0b8c051810dad0,37678.81930983055,3.9766141206466985,1.1061240475427958
9745.101499302018,5665.130319544031,2020,BDM,inondation,NR,9,0xab7f33cb7c79f39,44772.636727426216,3.9381541281975223,1.1558867065262168
7515.083128749188,2977.079902528767,2019,BDM,inondation,NR,10,0x253451ac492a6d0,36464.88938215357,1.987330287274914,1.0058691089391942
2745.4813069197844,7975.012854006041,2022,BDM,inondation,NR,3,0x8f37efc60e51cdf,36816.34147035229,2.328790740040716,1.0649234316604306
2035.4300591486267,5227.960716987725,2018,BDM,inondation,NR,12,0xa4d2f8f102917a1,46001.47941635648,4.067296742562489,1.101899169034081
9510.313626980747,6667.966822956903,2021,BDM,inondation,NR,11,0xde97488576e00fd,48696.46223027296,3.0280439459143764,1.0637870459365857
1141.7485953005046,2211.197656764076,2021,BDM,inondation,NR,15,0xb38c17b46a34170,39687.492244294495,1.0871071015617746,1.0703083112311778
5312.782837661219,5608.200533879643,2021,BDM,inondation,NR,17,0x97a383c5c098e41,48326.634548769456,3.8596348115847263,1.1309530445851823
7408.769372604849,6351.458331203717,2020,BDM,inondation,NR,1,0x102df2687de8c17,43235.71507178104,1.3686257480026258,1.1522611650125605
2100.9504800206314,5211.1438960926935,2020,BDM,inondation,NR,12,0x630fa771f994c5e,44504.45711311122,2.2130699226511776,1.1376112628516493
5294.713971287226,7049.995058503653,2021,BDM,inondation,NR,4,0x6ea322ce4ffc245,46565.14850821767,1.9126196238242743,1.0259264585652248
7841.127920417433,7666.514479699696,2021,BDM,inondation,NR,16,0x667cc06ab7ba5e5,47642.97869299707,1.1607981284684654,1.1374855410450615
8131.86427705371,3387.7763879388453,2018,BDM,inondation,NR,8,0xec814c7e060a70e,46725.718272559374,3.8478218398102415,1.0940471550805446
1483.1671212816625,3974.167294286632,2019,BDM,inondation,NR,5,0xe8ba709a420ac64,36418.77084120965,2.204888694773641,1.088768441982351
7128.009982708846,4351.469267847679,2022,BDM,inondation,NR,10,0x3438210a5ac8fa9,44751.328596640655,4.831925495364171,1.005190018428828
6405.380233404473,2645.249638024339,2021,BDM,inondation,NR,13,0x93906341a3fa8ca,45881.71779257546,4.000442525066042,1.1062370055986694
8569.149968134021,5515.216900244241,2018,BDM,inondation,NR,13,0x3e1aabbc48194f,39336.34253089763,1.754840082869126,1.0384525243841565
5648.013394963632,2130.584903699364,2019,BDM,inondation,NR,12,0x348b562191de56,39077.82265990815,1.4074667752528196,1.0219855676770817
8102.080972065896,6262.925925331342,2021,BDM,inondation,NR,4,0x6aaa79d29fb229b,37849.326984407184,1.5632425502420235,1.1365407841305633
9663.965144555288,6747.254749472093,2018,BDM,inondation,NR,11,0xd8755e54c5fb858,42290.00338645496,1.0546987535646584,1.1972332615067924
8350.046121456679,7974.102942229194,2021,BDM,inondation,NR,3,0xe2855ff6932bf77,41837.38850213094,4.058773914992816,1.0038648086346862
4098.828814271402,6786.982207234497,2020,BDM,inondation,NR,7,0x6e749122096c72,36101.87296059914,4.915496538430174,1.1994261536521025
1907.1964539924172,5311.773305356657,2021,BDM,inondation,NR,13,0xd144810257df3c2,45587.38910471818,4.55910907867935,1.0535430998921815
6485.165459573683,6616.491961115464,2019,BDM,inondation,NR,6,0xfff9e632b3586bd,35124.29532167471,4.138058359001575,1.119402712490123
1986.2030647118984,7562.636422730683,2022,BDM,inondation,NR,3,0xcd451b0b1fd174e,46793.26076222557,3.311641531880487,1.0718153517070732
4992.802997513398,4821.188125665532,2021,BDM,inondation,NR,8,0xee4bbc62e31c842,46493.857602308526,4.3948202459747385,1.0072896864272327
4237.382150401095,4892.082738518214,2022,BDM,inondation,NR,18,0xb2fac693d4bb2e3,38423.64844870742,3.884369919607217,1.1067449714355893
3789.102408061964,6079.376248537068,2020,BDM,inondation,NR,9,0xd4650248a409985,46070.41643019748,2.836651717407369,1.076037833191124
5044.100293888133,7297.061914428748,2018,BDM,inondation,NR,19,0xcbf0de1d93ea987,44473.166288186665,3.2447792819563763,1.054384408537429
6643.374115721272,6700.737399094297,2020,BDM,inondation,NR,7,0xca1b395cca65215,42724.89385693502,1.703903539403106,1.0831582815792498
5803.427354333782,4455.484320155754,2022,BDM,inondation,NR,8,0x34a9bd50424a502,38332.28512297823,3.9990628351677127,1.1577388520025045
4910.147217848114,7413.451389556912,2019,BDM,inondation,NR,19,0xd54aac31ae9a2eb,42969.10179200871,3.9545630705557424,1.147682702297466
3498.002992728252,3697.52822412436,2018,BDM,inondation,NR,8,0xf6e43b30e5877b4,42790.38442547643,2.199051695103537,1.0758399952953142
4041.361153428222,5529.305957986859,2020,BDM,inondation,NR,3,0x172f5dd989b523a,39764.83687958587,4.462615252770732,1.0384695453705648
9157.480291261798,2588.536319410783,2021,BDM,inondation,NR,1,0xba97140edbe3dcd,46608.36965598795,1.8837480467591816,1.1907774227353611
5009.987026488845,7784.359645854718,2018,BDM,inondation,NR,7,0x67bc1eeb0da981b,46665.11561104314,2.85456075450712,1.1895320981314608
5954.393634697086,2416.422752291699,2020,BDM,inondation,NR,1,0xa337736c98099f,41914.24482681979,1.1779815138540757,1.1181855429531504
6313.763249444174,7372.100708370754,2019,BDM,inondation,NR,18,0xa98960c4c78f919,41588.94921775632,1.37612303180727,1.0244581685270429
5955.649308490976,2694.137636423045,2020,BDM,inondation,NR,2,0x81e722d65b46051,45591.3991100416,1.5182533811028218,1.0841932858836525
6343.527672893745,6069.184090969521,2020,BDM,inondation,NR,12,0x6d34bbde84b593,41717.31080685665,4.351712416258136,1.1489161183482457
3002.7521797387226,6277.006459350429,2019,BDM,inondation,NR,13,0xa9826a6ac2db95a,46306.54225302776,4.762865982258431,1.0194291535304203
9422.370341753534,4461.199316308475,2019,BDM,inondation,NR,13,0x73c79e1feaf2561,38960.34191870346,2.566411538639184,1.0884386605836274
4732.262571422785,7024.216143933881,2018,BDM,inondation,NR,19,0xb7ba98c6067d83d,36603.33808128936,4.102770367780987,1.0589184288430615
2590.134281351706,5326.596099296961,2022,BDM,inondation,NR,14,0xf30b779efca7bb,48520.76351550261,3.732862403866396,1.005195777337545
1331.9084144226126,5491.208401720157,2021,BDM,inondation,NR,16,0x5633024fe0ca2b7,46767.28378737114,1.5614942623251071,1.0180237186035384
4142.47466361762,5707.432131865147,2018,BDM,inondation,NR,18,0xec2e9adeb4de6e4,46337.17391472756,3.455591323407152,1.1102642867809709
6190.613929056084,2672.863227581098,2019,BDM,inondation,NR,5,0xe8a92aa4ca459f5,37626.232324033,1.579858139213445,1.1897248175638622
2873.297829995395,6330.288695997386,2022,BDM,inondation,NR,7,0xabeb3af2da27676,46459.57027061481,3.1781520091134032,1.0124690137017989
6140.763606193757,7205.184015012968,2018,BDM,inondation,NR,12,0x64cbdbe16dc9467,40675.43496252395,1.2210407488642474,1.040071645654005
7624.754532627106,2910.4938353635725,2022,BDM,inondation,NR,16,0x5832d611597a406,46074.72209560997,2.3302940004082844,1.1129397257236546
4290.711060270394,3089.78503885431,2022,BDM,inondation,NR,18,0x7e28a6c81a7e8a4,41592.72735000642,2.7477328355046367,1.1027035149868667
6201.111075973211,3733.792024003208,2018,BDM,inondation,NR,9,0x50469c10ee72c36,37440.61484163351,2.9551442909616106,1.022469956504782
1399.0972373358952,5301.553030440219,2020,BDM,inondation,NR,1,0x6895a880f4b7fcc,35430.3980788688,1.874285069399164,1.1831912658232402
9986.94821425089,4259.988073649147,2021,BDM,inondation,NR,17,0xb71c28ed1e20106,48570.38688714756,2.700380598461253,1.045665554701617
2770.2388980421174,7316.4604559427935,2018,BDM,inondation,NR,15,0x5bd08d60cbd4bfb,43241.56958426723,4.866617420029881,1.0469287606041455
6148.157730371897,2693.6035975024183,2020,BDM,inondation,NR,10,0x43ad362de1d922a,41163.33459347358,1.4776576401446526,1.0348085098346975
2364.2029474224382,3327.9362215860765,2022,BDM,inondation,NR,2,0x9d1fd89b8cbfe29,38169.81569487904,4.19849371898926,1.0463156058651726
7188.872141341087,7441.142417317837,2022,BDM,inondation,NR,8,0x7f35d28e6466e0d,40692.39589268046,1.2399174409616085,1.1075093429263083
7587.019439339148,6369.785522821491,2021,BDM,inondation,NR,16,0xd242e021a2cfcdd,35011.80886853038,2.196251337687736,1.1491214969638306
3935.226861043495,2692.1119955172385,2022,BDM,inondation,NR,6,0x169b08b3adbb2c0,47030.88975571236,2.724481989471246,1.145008384991404
5510.768499285799,3525.134388664921,2018,BDM,inondation,NR,15,0xd871ab6c4dd6595,43142.51682210041,4.840326332199386,1.1680135169798045
8796.485610553042,2647.231948768021,2019,BDM,inondation,NR,2,0xf12ce002a9796d,49376.958415451365,3.209584146855529,1.1409083337736785
6768.622283843483,3292.355091981046,2021,BDM,inondation,NR,3,0x646cc53e6dbf7dd,38714.72312624807,1.6728139491400222,1.0594534959109936
9891.419438233906,4058.7103676060233,2018,BDM,inondation,NR,14,0x4835e2f4f072c17,40618.47574699368,4.184919943291879,1.0894074789969794
4003.53669282526,3722.307553749275,2020,BDM,inondation,NR,3,0x6fa855c98c7d9a7,42545.8488071997,2.671285587358641,1.0305782378180448
5988.579574455748,5238.242458017465,2022,BDM,inondation,NR,5,0xfc73210749f5416,39118.71064040135,4.4962276601489215,1.083658155372839
8040.385998838046,5195.515972977943,2021,BDM,inondation,NR,19,0x10e25683b56758d,42250.05289168138,4.048364880934681,1.012538649892002
4629.388563087314,5996.600489738457,2022,BDM,inondation,NR,15,0x9484bc68350aa33,39335.43432834036,3.043742225620316,1.098628872873555
6449.162345057519,6120.813417011122,2019,BDM,inondation,NR,14,0xdb6097d5d79696b,37666.73200861144,4.533056160095109,1.1886746427126085
3667.149459153178,2397.8506525007406,2018,BDM,inondation,NR,14,0x76edc96390a9fce,36869.49875358715,2.985156187722372,1.0847043202785511
9772.332398243996,4900.283412399658,2019,BDM,inondation,NR,7,0x4826a0ae1900db4,46360.49685903592,3.0152521199075184,1.0200669869652357
3557.927671550047,5826.387957536284,2018,BDM,inondation,NR,7,0x4a3737ca1beffb7,42718.70041666216,2.157415901639134,1.0666839174130485
1452.7149694212867,7802.657891614442,2018,BDM,inondation,NR,8,0xa98c9fa6e46295a,41820.55104250836,1.7280038644685676,1.061205181110291
7366.609663045258,4898.839474601995,2022,BDM,inondation,NR,18,0xcb20dd872a7f6eb,42987.21109032663,4.5250082374202485,1.0006068416355318
8583.560812564981,6951.429514373303,2020,BDM,inondation,NR,9,0x25764fad6adbc09,46431.098576855824,2.962147166277369,1.09756668493294
7055.376302987156,4739.414535607559,2022,BDM,inondation,NR,12,0xc49c925194f414e,47913.26359609901,1.2303006456236123,1.0240281184194922
9707.134083273311,5825.63501394692,2019,BDM,inondation,NR,13,0x2f6660ed77259e6,41554.89377365734,3.565058081477269,1.1109250682379168
2930.974923694538,4224.274210355816,2020,BDM,inondation,NR,8,0xd2858787b10da80,42955.36759967422,4.603511857984108,1.0750253938991026
3267.7057705240245,6611.039568910496,2022,BDM,inondation,NR,3,0x9a26cd08e565ab0,46293.61619380653,2.3018282246528057,1.036181665078606
5594.340845303083,7084.522612195719,2021,BDM,inondation,NR,9,0xfadd88895405776,44908.91527221294,2.1363692383078074,1.107831296485405
6246.3771479651705,3004.2540815270945,2022,BDM,inondation,NR,5,0xaea27d0e67b7e7e,43150.8987679078,2.966510717469496,1.14009829871841
3671.901822507036,7032.928104598274,2021,BDM,inondation,NR,1,0x3c4708ac73c3ad8,43788.48315944034,2.720004343272275,1.104906888844881
7265.776522102289,3771.892005472052,2019,BDM,inondation,NR,1,0xcd44d413abc779f,38143.9734826955,2.7081619076263754,1.0273944515406042
3522.3730628220296,7751.891056612191,2019,BDM,inondation,NR,5,0x139e981b87085d3,39294.498515457046,2.821143787784136,1.0269404768917614
5309.95994535016,2225.6238905341997,2019,BDM,inondation,NR,8,0x69e934be5ac6a98,45820.10688775974,1.9335812374994144,1.060174903745962
1733.630351334186,4157.208682671676,2018,BDM,inondation,NR,14,0xb7dc077020b8e7a,42126.5927468874,4.757356171335329,1.042337420658994
8432.000434894673,6190.499457552928,2022,BDM,inondation,NR,17,0x7412f3723343ba1,49404.88432624231,3.7761582860308063,1.059929135554836
3792.35012679787,6043.096986025861,2020,BDM,inondation,NR,9,0x21a58aa8a31ca3c,45197.263084586375,2.769380812687877,1.1537285478429364
1939.5915346708807,6745.94398134899,2022,BDM,inondation,NR,17,0xf1e3e8083b9e853,45832.35524737144,4.527482915296337,1.1374725816272018
8640.954592090402,4045.84748309211,2022,BDM,inondation,NR,3,0xde5824319516fca,40094.26040477169,4.873005614100935,1.070975247340616
8517.003233418778,7603.680578695001,2022,BDM,inondation,NR,3,0x4f0bfbaeb73bc94,49346.68166679986,4.979132746055768,1.0516975127486117
3835.214444506183,3733.923226220293,2019,BDM,inondation,NR,8,0xda9c75afc966f1d,48402.49289354743,3.350812067668676,1.1743506325530513
5628.827407654389,5620.198673500279,2021,BDM,inondation,NR,16,0x9373caacacf449e,40188.93791641469,2.397695679504241,1.1931300042789617
5037.835527286607,6729.379831777586,2019,BDM,inondation,NR,11,0xa67337a24291201,46871.38654493215,4.646645044367855,1.1028598870119364
9822.357269157075,4376.812993030555,2021,BDM,inondation,NR,6,0xf78c86deaec37aa,49770.14022554488,3.312602815144929,1.1954636212982377
6528.4633118883885,7481.139647208144,2020,BDM,inondation,NR,4,0xa12767acaa903c6,45343.07736560725,1.2619156455870804,1.0984304882390623
3976.4603470322822,7665.635679030816,2018,BDM,inondation,NR,1,0x1af476da5448a96,38061.688698552745,2.153341148672506,1.1581178881219112
5292.537753974446,5084.124321639049,2022,BDM,inondation,NR,6,0x9200d5f1a1b7ed5,40210.48770955252,3.094728911140748,1.057176099724332
1648.8692249233834,2323.804668795059,2022,BDM,inondation,NR,13,0x805b8bbc5315a9f,47640.574188593215,1.9120010613113592,1.0423211107186252
9184.299305974306,3620.974870335664,2020,BDM,inondation,NR,13,0xa59febaa46a1ebf,46987.49897920906,3.168255392523084,1.1662065642260926
9654.819995142898,4222.336241596098,2020,BDM,inondation,NR,1,0x7a3de2a276d58b8,44147.56550910206,2.4873716327888595,1.1632388056637502
3246.680665267856,2118.046145901543,2019,BDM,inondation,NR,11,0x40139a06ed93d9,41992.456681093725,4.158527914886699,1.0560143140417977
5507.335412363279,6863.168591063963,2019,BDM,inondation,NR,13,0xeb07e794a40e780,45108.44760755576,4.764067940766896,1.0076124286470836
7649.627424480256,6191.871413323183,2021,BDM,inondation,NR,4,0x722c78301e848a4,39057.5191847204,1.74094356669291,1.0640725254353909
6741.499746729845,4699.678401337627,2020,BDM,inondation,NR,15,0xb5051b13c771b86,44660.00985726962,3.9117808526645583,1.1144788889713269
1748.8125923906846,2780.1825206743565,2022,BDM,inondation,NR,2,0xb9d60712e388873,44683.39566581133,1.0036736666896613,1.1503444010001744
8413.970604193937,3009.1813999741244,2022,BDM,inondation,NR,18,0x5f031f0d81337c8,44259.35928436621,4.626182093345086,1.1902591695660427
1001.7084557669798,4657.98745761644,2018,BDM,inondation,NR,2,0x191e4c0e5216adb,37479.89800197951,4.369073576444805,1.198447434436416
1606.5390401684135,7132.092012269134,2021,BDM,inondation,NR,15,0xdfaa89265003ac5,39695.48049565653,1.681125357210643,1.0945856571124006
3653.245819596365,6782.088447857087,2022,BDM,inondation,NR,1,0x20013ef05c5357b,35942.871164996955,1.6023345627361103,1.118139255968018
2409.068570048971,7891.552119823224,2019,BDM,inondation,NR,4,0x244ce9c03959ed8,46231.76115518288,1.3397605972981146,1.1693223930296428
6679.122582214304,3015.1824336246746,2019,BDM,inondation,NR,5,0x3751831f4b77e1d,43667.69603432079,1.819840615989604,1.1160053600011686
3712.342367758857,3080.401234498142,2020,BDM,inondation,NR,2,0x68b944e12d64363,35628.25621383454,3.59885535041726,1.1034155127737155
5362.653630905408,7465.764535260119,2021,BDM,inondation,NR,17,0x705163e6aae87f7,42182.348144825,3.890113261385599,1.1978580521992277
9953.166236372706,4388.910744337356,2022,BDM,inondation,NR,5,0xf2a5f985b2787a4,39317.096167327545,1.127831862483792,1.0802255532373928
8074.147629672673,2634.108044999788,2019,BDM,inondation,NR,19,0x7c354b8cdfafa2b,45492.44340067042,1.6555989657298795,1.0752599787019763
